option,bid,bid_size,ask,ask_size,iv,open_interest,volume,delta,gamma,vega,theta,rho,theo,change,open,high,low,tick,last_trade_price,last_trade_time,percent_change,prev_day_close
SPY260914P00742000,0.01,3959.0,0.02,3906.0,0.4654,1455.0,1552.0,-0.0069,0.0024,0.0034,-0.0176,0.0,0.0176,-0.065,0.03,0.03,0.01,no_change,0.02,2026-09-14T12:04:04,-76.4706,0.0850000008940697
SPY260914C00743000,18.42,101.0,18.5,36.0,0.4245,121.0,75.0,0.9927,0.0026,0.0036,-0.0178,0.0,18.4678,-6.15,16.1,17.44,16.03,no_change,16.03,2026-09-14T11:21:38,-27.7277,22.1799993515015
SPY260914P00743000,0.01,3967.0,0.02,3863.0,0.4438,2406.0,1846.0,-0.0073,0.0026,0.0036,-0.0178,0.0,0.0178,-0.065,0.03,0.03,0.01,no_change,0.02,2026-09-14T11:31:33,-76.4706,0.0850000008940697
SPY260914C00744000,17.42,100.0,17.5,5.0,0.3762,193.0,28.0,0.9924,0.0029,0.0038,-0.018,0.0,17.468,-3.11,14.92,18.07,14.92,up,18.07,2026-09-14T11:44:55,-14.6837,21.1799993515015
SPY260914P00744000,0.01,3972.0,0.02,3816.0,0.4221,1616.0,1876.0,-0.0076,0.0029,0.0038,-0.018,0.0,0.018,-0.065,0.03,0.05,0.01,up,0.02,2026-09-14T12:01:25,-76.4706,0.0850000008940697
SPY260914C00745000,16.42,100.0,16.51,48.0,0.4004,550.0,76.0,0.9919,0.0032,0.004,-0.0182,0.0,16.4682,-3.535,14.62,17.07,13.77,down,16.65,2026-09-14T11:47:41,-17.513,20.1849994659424
SPY260914P00745000,0.01,3972.0,0.02,3660.0,0.4004,11759.0,2317.0,-0.0081,0.0032,0.004,-0.0182,0.0,0.0182,-0.085,0.04,0.04,0.01,no_change,0.01,2026-09-14T12:04:53,-89.4737,0.0950000025331974
SPY260914C00746000,15.42,100.0,15.5,100.0,0.3616,275.0,43.0,0.9914,0.0036,0.0042,-0.0185,0.0,15.4685,-3.16,12.93,16.1,12.23,down,16.03,2026-09-14T11:45:20,-16.4669,19.1899995803833
SPY260914P00746000,0.01,3976.0,0.02,3136.0,0.3786,1842.0,2111.0,-0.0086,0.0036,0.0042,-0.0185,0.0,0.0185,-0.075,0.05,0.05,0.01,up,0.02,2026-09-14T12:09:03,-78.9474,0.0950000025331974
SPY260914C00747000,14.42,100.0,14.5,6.0,0.3404,426.0,45.0,0.9907,0.004,0.0045,-0.0189,0.0,14.4689,-5.745,11.91,13.5,11.4,down,12.45,2026-09-14T11:06:44,-31.5746,18.1949996948242
SPY260914P00747000,0.01,3973.0,0.02,3155.0,0.3566,2122.0,2630.0,-0.0093,0.004,0.0045,-0.0189,0.0,0.0189,-0.085,0.04,0.06,0.01,no_change,0.02,2026-09-14T12:10:03,-80.9524,0.105000000447035
SPY260914C00748000,13.42,100.0,13.5,16.0,0.3192,629.0,167.0,0.9899,0.0046,0.0048,-0.0195,0.0,13.4695,-3.045,10.7,14.17,10.3,up,14.16,2026-09-14T11:44:33,-17.6983,17.2049999237061
SPY260914P00748000,0.02,2623.0,0.03,3947.0,0.3568,1233.0,2131.0,-0.0101,0.0046,0.0048,-0.0195,0.0,0.0195,-0.075,0.06,0.07,0.01,up,0.03,2026-09-14T12:10:15,-71.4286,0.105000000447035
SPY260914C00749000,12.42,127.0,12.5,6.0,0.2979,162.0,225.0,0.989,0.0053,0.0053,-0.0204,0.0,12.4704,-3.385,9.99,12.83,9.31,up,12.83,2026-09-14T11:57:45,-20.8757,16.2150001525879
SPY260914P00749000,0.02,3004.0,0.03,3767.0,0.3335,2368.0,3941.0,-0.0111,0.0053,0.0053,-0.0204,0.0,0.0204,-0.095,0.08,0.1,0.01,no_change,0.02,2026-09-14T12:09:43,-82.6087,0.114999998360872
SPY260914C00750000,11.48,37.0,11.5,49.0,0.3009,1101.0,2211.0,0.9876,0.0062,0.0058,-0.0217,0.0,11.4717,-3.81,9.2,12.08,8.07,down,11.41,2026-09-14T12:09:59,-25.0329,15.2200002670288
SPY260914P00750000,0.02,3237.0,0.03,3633.0,0.31,6987.0,20182.0,-0.0124,0.0062,0.0058,-0.0217,0.0,0.0217,-0.095,0.1,0.11,0.01,up,0.03,2026-09-14T12:09:02,-76.0,0.12499999627471
SPY260914C00751000,10.43,121.0,10.51,5.0,0.2676,72.0,482.0,0.9858,0.0075,0.0066,-0.0236,0.0,10.4736,-3.805,8.0,11.07,7.16,down,10.43,2026-09-14T12:04:42,-26.7299,14.2349996566772
SPY260914P00751000,0.02,3467.0,0.03,3404.0,0.2863,2264.0,14937.0,-0.0142,0.0075,0.0066,-0.0236,0.0,0.0236,-0.115,0.13,0.14,0.02,no_change,0.02,2026-09-14T12:04:57,-85.1852,0.134999997913837
SPY260914C00752000,9.43,5.0,9.51,32.0,0.245,55.0,628.0,0.9833,0.0093,0.0076,-0.0264,0.0,9.4765,-3.905,6.95,10.01,6.1,down,9.35,2026-09-14T12:08:53,-29.4606,13.2550001144409
SPY260914P00752000,0.02,3413.0,0.03,1852.0,0.2624,2197.0,55933.0,-0.0167,0.0093,0.0076,-0.0264,0.0,0.0265,-0.125,0.18,0.18,0.02,no_change,0.03,2026-09-14T12:10:05,-80.6452,0.155000001192093
SPY260914C00753000,8.44,127.0,8.51,13.0,0.2383,66.0,1077.0,0.9796,0.0118,0.009,-0.0308,0.0,8.4809,-3.465,6.39,8.9,5.15,up,8.81,2026-09-14T12:00:14,-28.2281,12.2749996185303
SPY260914P00753000,0.03,3337.0,0.04,3214.0,0.2506,3061.0,76236.0,-0.0204,0.0118,0.009,-0.0308,0.0,0.0309,-0.145,0.24,0.25,0.02,no_change,0.03,2026-09-14T12:09:40,-82.8571,0.175000004470348
SPY260914C00754000,7.5,39.0,7.52,48.0,0.2302,374.0,4352.0,0.974,0.0156,0.011,-0.0377,0.0,7.4877,-3.96,5.39,8.13,4.17,up,7.34,2026-09-14T12:08:27,-35.0443,11.3000001907349
SPY260914P00754000,0.03,4039.0,0.04,1143.0,0.2253,3470.0,83828.0,-0.026,0.0156,0.011,-0.0377,0.0,0.0377,-0.165,0.32,0.34,0.03,no_change,0.04,2026-09-14T12:10:02,-80.4878,0.204999998211861
SPY260914C00755000,6.51,41.0,6.53,48.0,0.2121,1117.0,9696.0,0.9655,0.0214,0.0139,-0.0483,0.0,6.4983,-3.895,4.43,7.17,3.28,up,6.44,2026-09-14T12:09:59,-37.6875,10.335000038147
SPY260914P00755000,0.05,2163.0,0.06,3812.0,0.2158,8555.0,140147.0,-0.0345,0.0214,0.0139,-0.0483,0.0,0.0483,-0.185,0.44,0.46,0.04,no_change,0.05,2026-09-14T12:10:16,-78.7234,0.234999999403954
SPY260914C00756000,5.52,37.0,5.54,50.0,0.1912,295.0,16839.0,0.9519,0.0304,0.0181,-0.0654,0.0,5.5154,-3.88,3.59,6.19,2.43,no_change,5.5,2026-09-14T12:09:50,-41.3646,9.38000011444092
SPY260914P00756000,0.07,117.0,0.08,3332.0,0.2,2868.0,116480.0,-0.0481,0.0304,0.0181,-0.0654,0.0,0.0654,-0.215,0.59,0.64,0.05,no_change,0.07,2026-09-14T12:10:05,-75.4386,0.284999996423721
SPY260914C00757000,4.55,49.0,4.57,49.0,0.1774,674.0,38879.0,0.9301,0.0443,0.0241,-0.0935,0.0,4.5435,-3.88,2.98,5.25,1.69,up,4.55,2026-09-14T12:10:18,-46.0261,8.42999982833862
SPY260914P00757000,0.09,1547.0,0.1,1957.0,0.1796,5735.0,213916.0,-0.0699,0.0443,0.0241,-0.0935,0.0,0.0935,-0.255,0.81,0.87,0.08,no_change,0.09,2026-09-14T12:10:18,-73.913,0.344999998807907
SPY260914C00758000,3.6,38.0,3.61,44.0,0.1637,1012.0,120662.0,0.8939,0.066,0.0325,-0.1413,0.0,3.5913,-3.915,2.14,4.31,1.07,down,3.59,2026-09-14T12:10:17,-52.1652,7.50499987602234
SPY260914P00758000,0.14,394.0,0.15,2784.0,0.1653,5197.0,393035.0,-0.1061,0.066,0.0325,-0.1413,0.0,0.1413,-0.275,1.1,1.21,0.12,no_change,0.14,2026-09-14T12:10:19,-66.2651,0.41499999165535
SPY260914C00759000,2.68,129.0,2.7,99.0,0.1489,1210.0,286917.0,0.8327,0.0983,0.0437,-0.2271,0.0,2.6771,-3.925,1.54,3.39,0.61,up,2.67,2026-09-14T12:10:17,-59.5148,6.59500002861023
SPY260914P00759000,0.23,100.0,0.24,1860.0,0.1524,6212.0,348075.0,-0.1673,0.0983,0.0437,-0.2271,0.0,0.2271,-0.275,1.4,1.63,0.18,no_change,0.23,2026-09-14T12:10:17,-54.4554,0.504999995231628
SPY260914C00760000,1.84,118.0,1.86,114.0,0.1389,2565.0,394193.0,0.7313,0.1398,0.0566,-0.388,0.0,1.8379,-3.885,1.05,2.53,0.32,down,1.83,2026-09-14T12:10:18,-67.979,5.71499991416931
SPY260914P00760000,0.39,39.0,0.4,1770.0,0.1407,9264.0,325708.0,-0.2686,0.1398,0.0566,-0.388,0.0,0.3879,-0.225,2.0,2.33,0.3,up,0.4,2026-09-14T12:10:20,-36.0,0.625
SPY260914C00761000,1.14,162.0,1.15,240.0,0.1321,1932.0,340651.0,0.5806,0.1754,0.0663,-0.6823,0.0,1.1323,-3.71,0.68,1.77,0.15,up,1.15,2026-09-14T12:10:20,-76.3374,4.85999989509582
SPY260914P00761000,0.68,268.0,0.69,414.0,0.1321,3648.0,176040.0,-0.4194,0.1754,0.0663,-0.6823,0.0,0.6823,-0.095,2.56,3.16,0.52,down,0.68,2026-09-14T12:10:20,-12.2581,0.774999976158142
SPY260914C00762000,0.62,13.0,0.63,360.0,0.1276,2200.0,305074.0,0.4004,0.1784,0.0656,-0.6176,0.0,0.6176,-3.43,0.4,1.13,0.05,no_change,0.62,2026-09-14T12:10:20,-84.6914,4.04999995231628
SPY260914P00762000,1.16,2.0,1.17,281.0,0.1291,4544.0,89423.0,-0.5996,0.1784,0.0656,-0.6176,0.0,1.1676,0.205,3.26,4.09,0.9,no_change,1.17,2026-09-14T12:10:19,21.2435,0.965000003576279
SPY260914C00763000,0.3,1685.0,0.31,1137.0,0.1285,3558.0,193132.0,0.239,0.1424,0.0535,-0.3061,0.0,0.3061,-3.0,0.21,0.67,0.03,down,0.3,2026-09-14T12:10:20,-90.9091,3.29999995231628
SPY260914P00763000,1.84,44.0,1.85,5.0,0.1285,7328.0,30396.0,-0.761,0.1424,0.0535,-0.3061,0.0,1.8561,0.645,4.1,5.04,1.46,no_change,1.85,2026-09-14T12:10:19,53.527,1.20500004291534
SPY260914C00764000,0.14,1820.0,0.15,1789.0,0.1329,2122.0,113195.0,0.1311,0.0938,0.0377,-0.149,0.0,0.149,-2.46,0.13,0.36,0.03,no_change,0.14,2026-09-14T12:10:18,-94.6154,2.59999990463257
SPY260914P00764000,2.67,119.0,2.69,101.0,0.1329,8383.0,13006.0,-0.8689,0.0938,0.0377,-0.149,0.0,2.699,1.225,5.0,6.05,2.17,no_change,2.74,2026-09-14T12:10:01,80.8581,1.51499998569489
SPY260914C00765000,0.07,2764.0,0.08,2195.0,0.1422,6596.0,122379.0,0.072,0.0567,0.025,-0.0772,0.0,0.0772,-1.895,0.06,0.19,0.01,no_change,0.08,2026-09-14T12:10:18,-95.9494,1.97500002384186
SPY260914P00765000,3.6,50.0,3.62,41.0,0.1443,8941.0,8627.0,-0.928,0.0567,0.025,-0.0772,0.0,3.6272,1.785,5.86,7.02,3.0,down,3.67,2026-09-14T12:09:51,94.695,1.88499999046326
SPY260914C00766000,0.04,3017.0,0.05,3439.0,0.1554,7725.0,39674.0,0.0419,0.0341,0.0166,-0.0442,0.0,0.0442,-1.405,0.05,0.1,0.01,down,0.04,2026-09-14T12:10:05,-97.2318,1.44500005245209
SPY260914P00766000,4.57,100.0,4.59,41.0,0.1586,4649.0,5600.0,-0.9581,0.0341,0.0166,-0.0442,0.0,4.5942,2.385,6.9,8.0,3.93,up,4.74,2026-09-14T12:09:13,101.274,2.3549998998642
SPY260914C00767000,0.03,2907.0,0.04,3471.0,0.1747,7627.0,19628.0,0.0267,0.0216,0.0116,-0.0288,0.0,0.0288,-0.975,0.03,0.08,0.01,no_change,0.03,2026-09-14T12:10:10,-97.0149,1.00499999523163
SPY260914P00767000,5.55,48.0,5.57,40.0,0.1702,2696.0,3512.0,-0.9733,0.0216,0.0116,-0.0288,0.0,5.5788,2.735,8.0,8.99,4.93,down,5.65,2026-09-14T12:10:07,93.825,2.91500008106232
SPY260914C00768000,0.02,3276.0,0.03,3564.0,0.1904,9853.0,12623.0,0.0194,0.0149,0.0089,-0.0221,0.0,0.0221,-0.635,0.03,0.07,0.01,up,0.03,2026-09-14T12:09:48,-95.4887,0.665000021457672
SPY260914P00768000,6.55,37.0,6.57,44.0,0.19,483.0,764.0,-0.9806,0.015,0.0089,-0.0221,0.0,6.5721,3.105,9.0,10.03,6.15,down,6.68,2026-09-14T12:09:20,86.8531,3.57499992847443
SPY260914C00769000,0.01,3750.0,0.02,2823.0,0.1993,5712.0,5039.0,0.0159,0.0114,0.0074,-0.0194,0.0,0.0194,-0.405,0.01,0.07,0.01,down,0.01,2026-09-14T12:08:12,-97.5904,0.41499999165535
SPY260914P00769000,7.54,49.0,7.56,38.0,0.2074,921.0,2035.0,-0.9841,0.0114,0.0074,-0.0194,0.0,7.5694,3.3,9.95,11.0,6.85,up,7.63,2026-09-14T12:09:43,76.2125,4.33000016212463
SPY260914C00770000,0.01,3823.0,0.02,3887.0,0.2219,8774.0,7385.0,0.0139,0.0092,0.0066,-0.0185,0.0,0.0185,-0.235,0.01,0.07,0.01,no_change,0.01,2026-09-14T12:08:09,-95.9184,0.244999997317791
SPY260914P00770000,8.54,49.0,8.56,38.0,0.2306,1738.0,1172.0,-0.9861,0.0092,0.0066,-0.0185,0.0,8.5685,3.445,11.04,12.0,7.98,up,8.61,2026-09-14T12:10:00,66.6989,5.16499996185303
SPY260914C00771000,0.01,3734.0,0.02,4134.0,0.2442,4834.0,9490.0,0.0126,0.0077,0.006,-0.0182,0.0,0.0182,-0.135,0.02,0.03,0.01,no_change,0.01,2026-09-14T12:09:40,-93.1034,0.145000003278255
SPY260914P00771000,9.53,6.0,9.61,127.0,0.2536,122.0,239.0,-0.9874,0.0077,0.006,-0.0182,0.0,9.5682,3.565,11.92,12.63,8.91,no_change,9.63,2026-09-14T12:08:56,58.7799,6.06500005722046
SPY260914C00772000,0.0,0.0,0.01,2844.0,0.2348,5555.0,8283.0,0.0116,0.0066,0.0056,-0.018,0.0,0.018,-0.065,0.02,0.03,0.01,up,0.02,2026-09-14T12:10:13,-76.4706,0.0850000008940697
SPY260914P00772000,10.53,7.0,10.61,152.0,0.2762,70.0,104.0,-0.9884,0.0066,0.0056,-0.018,0.0,10.568,3.245,13.03,13.71,10.24,down,10.24,2026-09-14T11:55:44,46.3903,6.99500012397766
SPY260914C00773000,0.0,0.0,0.01,3334.0,0.2545,5284.0,562.0,0.0108,0.0057,0.0052,-0.018,0.0,0.018,-0.045,0.01,0.02,0.01,no_change,0.01,2026-09-14T12:10:08,-81.8182,0.0549999997019768
SPY260914P00773000,11.53,15.0,11.61,152.0,0.2986,29.0,129.0,-0.9892,0.0057,0.0052,-0.018,0.0,11.568,3.59,14.2,14.61,11.25,up,11.58,2026-09-14T12:07:57,44.9312,7.99000000953674
SPY260914C00774000,0.0,0.0,0.01,4349.0,0.274,4109.0,275.0,0.0101,0.005,0.0049,-0.0179,0.0,0.0179,-0.025,0.01,0.01,0.01,no_change,0.01,2026-09-14T11:49:13,-71.4286,0.034999999217689
SPY260914P00774000,12.53,49.0,12.55,39.0,0.2951,10.0,3256.0,-0.9899,0.005,0.0049,-0.0179,0.0,12.5679,3.63,15.17,15.96,11.94,up,12.61,2026-09-14T12:07:57,40.4232,8.98000001907349
SPY260914C00775000,0.0,0.0,0.01,4320.0,0.2934,5994.0,396.0,0.0095,0.0045,0.0046,-0.0178,0.0,0.0178,-0.015,0.01,0.01,0.01,no_change,0.01,2026-09-14T12:04:57,-60.0,0.0249999994412065
SPY260914P00775000,13.53,16.0,13.61,100.0,0.3428,12.0,76.0,-0.9905,0.0045,0.0046,-0.0178,0.0,13.5678,3.66,16.25,16.98,13.63,down,13.63,2026-09-14T12:03:01,36.7101,9.97000026702881
SPY260914C00776000,0.0,0.0,0.01,3738.0,0.3126,2839.0,1309.0,0.009,0.004,0.0044,-0.0178,0.0,0.0178,-0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T11:45:50,-33.3333,0.0149999996647239
SPY260914P00776000,14.52,20.0,14.69,1.0,0.4494,0.0,154.0,-0.991,0.004,0.0044,-0.0178,0.0,14.5678,5.38,16.89,17.7,15.33,down,16.36,2026-09-14T11:27:35,48.9982,10.9800000190735
SPY260914C00777000,0.0,0.0,0.01,3705.0,0.3317,1052.0,496.0,0.0085,0.0036,0.0042,-0.0177,0.0,0.0177,-0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T10:20:10,-33.3333,0.0149999996647239
SPY260914P00777000,15.51,55.0,15.74,357.0,0.4651,13.0,161.0,-0.9915,0.0036,0.0042,-0.0177,0.0,15.5677,4.585,17.29,18.87,16.4,no_change,16.55,2026-09-14T11:33:57,38.3201,11.9650001525879
SPY260914C00778000,0.0,0.0,0.01,3539.0,0.3507,1019.0,2.0,0.0081,0.0032,0.004,-0.0176,0.0,0.0176,-0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T10:14:55,-33.3333,0.0149999996647239
SPY260914P00778000,16.52,18.0,16.69,1.0,0.4998,0.0,35.0,-0.9919,0.0032,0.004,-0.0176,0.0,16.5676,3.145,19.22,19.53,16.11,down,16.11,2026-09-14T12:00:20,24.2576,12.9650001525879
SPY260914C00779000,0.0,0.0,0.01,4645.0,0.3696,431.0,140.0,0.0077,0.003,0.0038,-0.0176,0.0,0.0176,0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T11:48:14,100.0,0.00499999988824129
SPY260914P00779000,17.52,18.0,17.7,127.0,0.497,0.0,55.0,-0.9923,0.003,0.0038,-0.0176,0.0,17.5676,5.51,18.39,20.52,18.39,up,19.48,2026-09-14T11:05:46,39.4417,13.9699997901916
SPY260914C00780000,0.0,0.0,0.01,4173.0,0.3883,3817.0,99.0,0.0073,0.0027,0.0036,-0.0175,0.0,0.0175,0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T11:58:33,100.0,0.00499999988824129
SPY260914P00780000,18.5,43.0,18.73,101.0,0.5386,15.0,113.0,-0.9927,0.0027,0.0036,-0.0175,0.0,18.5675,3.51,21.0,21.61,18.48,down,18.48,2026-09-14T11:48:43,23.4469,14.9699997901916
SPY260914C00781000,0.0,0.0,0.01,3737.0,0.407,2199.0,179.0,0.007,0.0025,0.0035,-0.0174,0.0,0.0175,0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T10:51:50,100.0,0.00499999988824129
SPY260914P00781000,19.52,38.0,19.73,100.0,0.5627,0.0,86.0,-0.993,0.0025,0.0035,-0.0174,0.0,19.5675,5.71,21.74,22.6,20.39,no_change,21.68,2026-09-14T11:05:47,35.7545,15.9700002670288
SPY260914C00782000,0.0,0.0,0.01,3173.0,0.4255,341.0,60.0,0.0067,0.0023,0.0034,-0.0174,0.0,0.0174,0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T09:53:36,100.0,0.00499999988824129
SPY260914P00782000,20.53,37.0,20.55,44.0,0.4556,0.0,1007.0,-0.9933,0.0023,0.0034,-0.0174,0.0,20.5674,3.72,23.0,23.92,19.9,down,20.69,2026-09-14T12:09:02,21.921,16.9700002670288
SPY260914C00783000,0.0,0.0,0.01,3174.0,0.444,145.0,6.0,0.0065,0.0021,0.0032,-0.0173,0.0,0.0173,0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T09:36:37,100.0,0.00499999988824129
SPY260914P00783000,21.5,43.0,21.76,100.0,0.6276,0.0,33.0,-0.9935,0.0021,0.0032,-0.0173,0.0,21.5673,5.295,22.15,24.57,22.11,down,23.53,2026-09-14T11:05:44,29.0376,18.2349996566772
SPY260914C00784000,0.0,0.0,0.01,3174.0,0.4623,48.0,0.0,0.0062,0.002,0.0031,-0.0173,0.0,0.0173,0.0,0.0,0.0,0.0,down,0.01,2026-09-11T14:00:28,0.0,0.00499999988824129
SPY260914P00784000,22.52,36.0,22.7,100.0,0.6138,0.0,27.0,-0.9938,0.002,0.0031,-0.0173,0.0,22.5673,5.995,23.1,25.52,23.06,down,25.2,2026-09-14T10:29:52,31.2158,19.2049999237061
SPY260914C00785000,0.0,0.0,0.01,3174.0,0.4806,3856.0,0.0,0.006,0.0018,0.003,-0.0172,0.0,0.0172,0.0,0.0,0.0,0.0,no_change,0.01,2026-09-11T16:04:36,0.0,0.00499999988824129
SPY260914P00785000,23.52,18.0,23.75,45.0,0.6698,10.0,23.0,-0.994,0.0018,0.003,-0.0172,0.0,23.5672,3.185,24.01,26.54,23.26,up,23.39,2026-09-14T11:48:43,15.7634,20.2049999237061
SPY260914C00786000,0.0,0.0,0.01,3173.0,0.4988,2.0,0.0,0.0058,0.0017,0.0029,-0.0172,0.0,0.0172,0.0,0.0,0.0,0.0,down,0.01,2026-09-11T11:36:26,0.0,0.00499999988824129
SPY260914P00786000,24.52,18.0,24.72,45.0,0.674,0.0,23.0,-0.9942,0.0017,0.0029,-0.0172,0.0,24.5672,5.315,24.96,27.54,24.96,down,26.52,2026-09-14T11:05:45,25.0648,21.2049999237061
SPY260914C00787000,0.0,0.0,0.01,3174.0,0.5169,4.0,1.0,0.0056,0.0016,0.0028,-0.0171,0.0,0.0171,0.005,0.01,0.01,0.01,down,0.01,2026-09-14T11:36:28,100.0,0.00499999988824129
SPY260914P00787000,25.5,43.0,25.71,45.0,0.6897,0.0,48.0,-0.9944,0.0016,0.0028,-0.0171,0.0,25.5671,5.115,28.51,28.53,27.32,down,27.32,2026-09-14T11:06:25,23.0354,22.2049999237061
SPY260914C00788000,0.0,0.0,0.01,3173.0,0.5349,498.0,1.0,0.0054,0.0015,0.0027,-0.017,0.0,0.017,0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T09:31:48,100.0,0.00499999988824129
SPY260914P00788000,26.51,32.0,26.71,45.0,0.7046,0.0,31.0,-0.9946,0.0015,0.0027,-0.017,0.0,26.567,5.94,28.86,29.57,28.86,down,29.15,2026-09-14T10:29:53,25.5924,23.210000038147
SPY260914C00789000,0.0,0.0,0.01,3173.0,0.5529,0.0,10.0,0.0053,0.0014,0.0026,-0.017,0.0,0.017,0.005,0.01,0.01,0.01,no_change,0.01,2026-09-14T10:31:11,100.0,0.00499999988824129
SPY260914P00789000,27.5,1.0,27.71,6.0,0.735,0.0,54.0,-0.9947,0.0014,0.0026,-0.017,0.0,27.567,4.85,28.21,30.61,28.1,down,28.69,2026-09-14T11:33:47,20.344,23.8400001525879
SPY260914C00790000,0.0,0.0,0.01,3173.0,0.5707,2306.0,0.0,0.0051,0.0014,0.0026,-0.0169,0.0,0.0169,0.0,0.0,0.0,0.0,no_change,0.01,2026-09-11T15:58:48,0.0,0.00499999988824129
SPY260914P00790000,28.52,18.0,28.71,46.0,0.7574,8.0,26.0,-0.9949,0.0014,0.0026,-0.0169,0.0,28.5669,6.2,29.6,31.85,29.05,up,31.85,2026-09-14T10:55:58,24.1715,25.6499996185303
SPY260914C00791000,0.0,0.0,0.01,3173.0,0.5886,23.0,0.0,0.005,0.0013,0.0025,-0.0169,0.0,0.0169,0.0,0.0,0.0,0.0,down,0.01,2026-09-11T09:39:53,0.0,0.00499999988824129
SPY260914P00791000,29.5,41.0,29.71,43.0,0.7624,0.0,14.0,-0.995,0.0013,0.0025,-0.0169,0.0,29.5669,6.355,30.26,32.57,30.26,down,32.19,2026-09-14T10:29:52,24.5984,25.835000038147
SPY260914C00792000,0.0,0.0,0.01,3174.0,0.6063,242.0,0.0,0.0048,0.0012,0.0024,-0.0168,0.0,0.0168,0.0,0.0,0.0,0.0,no_change,0.01,2026-09-11T09:33:07,0.0,0.00499999988824129
SPY260914P00792000,30.47,45.0,30.71,43.0,0.7531,0.0,25.0,-0.9952,0.0012,0.0024,-0.0168,0.0,30.5668,6.475,31.21,33.58,31.21,up,33.31,2026-09-14T10:28:25,24.1289,26.835000038147
SPY260914C00793000,0.0,0.0,0.01,3173.0,0.624,0.0,0.0,0.0047,0.0012,0.0024,-0.0168,0.0,0.0168,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,0.00499999988824129
SPY260914P00793000,31.52,17.0,31.71,45.0,0.8241,0.0,22.0,-0.9953,0.0012,0.0024,-0.0168,0.0,31.5668,3.795,32.25,34.58,31.63,down,31.63,2026-09-14T11:41:23,13.6339,27.835000038147
SPY260914C00794000,0.0,0.0,0.01,3173.0,0.6416,84.0,0.0,0.0046,0.0011,0.0023,-0.0167,0.0,0.0167,0.0,0.0,0.0,0.0,no_change,0.01,2026-09-10T10:26:18,0.0,0.00499999988824129
SPY260914P00794000,32.52,18.0,32.69,1.0,0.8706,0.0,19.0,-0.9954,0.0011,0.0023,-0.0167,0.0,32.5667,3.845,33.2,35.58,32.6,up,32.68,2026-09-14T12:04:59,13.3345,28.835000038147
SPY260914C00795000,0.0,0.0,0.01,3174.0,0.6591,3710.0,0.0,0.0044,0.001,0.0023,-0.0167,0.0,0.0166,0.0,0.0,0.0,0.0,no_change,0.01,2026-09-11T11:45:20,0.0,0.00499999988824129
SPY260914P00795000,33.5,42.0,33.71,44.0,0.8589,0.0,47.0,-0.9956,0.001,0.0023,-0.0167,0.0,33.5666,5.825,36.51,36.58,35.63,no_change,35.66,2026-09-14T11:07:14,19.524,29.835000038147
SPY260914C00796000,0.0,0.0,0.01,3174.0,0.6766,360.0,0.0,0.0043,0.001,0.0022,-0.0166,0.0,0.0166,0.0,0.0,0.0,0.0,no_change,0.01,2026-09-10T11:20:57,0.0,0.00499999988824129
SPY260914P00796000,34.47,43.0,34.71,44.0,0.8369,0.0,68.0,-0.9957,0.001,0.0022,-0.0166,0.0,34.5666,5.065,37.09,37.58,35.9,down,35.9,2026-09-14T11:32:30,16.4261,30.835000038147
SPY260914C00797000,0.0,0.0,0.01,3174.0,0.694,30.0,0.0,0.0042,0.001,0.0022,-0.0165,0.0,0.0165,0.0,0.0,0.0,0.0,up,0.01,2026-09-10T13:34:03,0.0,0.00499999988824129
SPY260914P00797000,35.51,44.0,35.71,45.0,0.9022,0.0,22.0,-0.9958,0.001,0.0022,-0.0165,0.0,35.5665,3.735,38.09,38.58,35.57,down,35.57,2026-09-14T12:06:26,11.7324,31.835000038147
SPY260914C00798000,0.0,0.0,0.01,3174.0,0.7114,0.0,0.0,0.0041,0.0009,0.0021,-0.0165,0.0,0.0165,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,0.00499999988824129
SPY260914P00798000,36.36,45.0,36.7,43.0,0.0,0.0,54.0,-0.9959,0.0009,0.0021,-0.0165,0.0,36.5665,6.24,39.09,39.57,38.61,up,39.14,2026-09-14T11:11:19,18.9666,32.8999996185303
SPY260914C00799000,0.0,0.0,0.01,3173.0,0.7287,0.0,0.0,0.004,0.0009,0.0021,-0.0164,0.0,0.0164,0.0,0.0,0.0,0.0,no_change,0.0,,0.0,0.00499999988824129
SPY260914P00799000,37.52,35.0,37.71,44.0,0.9548,0.0,36.0,-0.996,0.0009,0.0021,-0.0164,0.0,37.5664,6.23,40.4,40.56,40.12,up,40.13,2026-09-14T10:30:09,18.3776,33.8999996185303
SPY260914C00800000,0.0,0.0,0.01,3173.0,0.746,5619.0,0.0,0.0039,0.0008,0.002,-0.0164,0.0,0.0164,0.0,0.0,0.0,0.0,no_change,0.01,2026-09-10T16:07:33,0.0,0.00499999988824129
